title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Land Cruiser ZX 2013,PKR 3.09 crore,,multan," Cantt, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826120.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826119.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826117.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826115.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826116.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826118.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826124.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826121.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826131.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826133.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826127.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826125.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826129.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826128.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826130.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826123.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826132.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826122.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-zx-2-2013-102826126.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","73,000 km",Petrol,Automatic,Islamabad,White,Imported,4600 cc,SUV,"Jun 07, 2024",8811653,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Toyota Land Cruiser ZX V8Model : 2013 ~ Japan Import 2017Color : Pearl whiteMileage : 73000 km only ~ Engine: 4600 Registered: Islamabad - Special triple numberCool box , Auto trunkBeige interior , Rear entertainment
    
"
Toyota Corolla SE Limited 1999,PKR 12 lacs,,multan," Farooqpura, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826866.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826865.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826872.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826871.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826868.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826869.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826867.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826870.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826875.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826874.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826878.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826879.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826876.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826877.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-se-limited-1999-102826873.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1999
","100,000 km",Petrol,Manual,Rahim Yar Khan,Green,Imported,1500 cc,Sedan,"Jun 07, 2024",8811707,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Cassette Player', ' Power Locks', ' Power Steering', ' Power Windows']","
  Toyota Corolla xe 1999 Rehim yar khan registered location multan  non accidental seel by seel original outer shower beautiful neat and clean anterior and engine room suspension  ok no work tyre alloy rims ok Good petrol evreg with axcilent ac covereg garri mere name par h smart card Bana hua h documents
    
"
Suzuki Mehran VXR Euro II 2016,PKR 12.45 lacs,,multan," Garden Town, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826806.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826785.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826777.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826802.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826796.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826803.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826805.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826804.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826807.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826808.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826809.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826815.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826816.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826821.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826817.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826818.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2016-102826822.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","23,012 km",Petrol,Manual,Lahore,Solid White,Local,796 cc,Hatchback,"Jun 07, 2024",8811702,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Power Locks']","
  100% Bumper to Bumper genuine , orignal documents with smart card available , non accidental , Lifetime token tax paid
    
"
Hyundai Sonata 2.5 2022,PKR 1.02 crore,,multan," Wapda Town Phase II, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825388.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825387.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825386.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825389.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825390.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825406.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825408.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825393.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825400.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825410.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825394.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825411.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825398.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825399.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825401.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825397.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825395.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825407.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825396.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-sonata-2-5-2-2022-102825409.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","31,200 km",Petrol,Automatic,Punjab,Hampton Grey,Local,2500 cc,Sedan,"Jun 07, 2024",8811602,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Just like new. Body to body genuine. Little scratches. 100% original. Fully maintained through authorized dealership. Complete service history available. Token tax is up to date. Call/SMS only during office hours please. Just like a Zero Meter car.
    
"
Suzuki Cultus VXL 2018,PKR 25.9 lacs,,multan," Galaxy Town, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102824528.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102824526.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102824527.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102824529.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102824524.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102824525.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","64,000 km",Petrol,Manual,Punjab,Gold,Local,1000 cc,Hatchback,"Jun 07, 2024",8811550,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  alloy rim, lcd, single handed used,
    
"
Toyota Land Cruiser Cygnus 2004,PKR 90 lacs,,multan," Wapda Town Phase II, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-cygnus-2004-102824558.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-cygnus-2004-102824554.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-cygnus-2004-102824560.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-cygnus-2004-102824570.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-cygnus-2004-102824552.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-cygnus-2004-102824567.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2004
","138,000 km",Petrol,Automatic,Sindh,Silver,Imported,4700 cc,SUV,"Jun 07, 2024",8811541,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  2004 Toyota Land Cruiser Cygnus (UZJ100), imported and registered in 2006 (Karachi), 4.7L 2UZ V8, 138,000 kilometers driven, second owner vehicle, silver metallic and grey two tone exterior color, beige color interior, AHC, sunroof, 7 seater, dual AC, original TV/Navigation system, leather/powered/heating/memory seats, leather stitched multi-function telescopic steering wheel, Mark Levinson sound system, brand new Kumho tires, LX470 grill, LED headlights, under-carriage coated with undercoating.
    
"
Suzuki Cultus EURO II 2013,PKR 14.2 lacs,,multan," Gulgasht Colony, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823409.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823408.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823406.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823395.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823391.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823393.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823400.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823412.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823411.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823405.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823392.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823403.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823416.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823394.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823417.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823414.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102823419.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","132,540 km",Petrol,Manual,Sindh,Green,Local,1000 cc,Hatchback,"Jun 07, 2024",8811522,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Power Locks', ' Power Steering']","
  Cultus 2013 Euro ll Almost in Genuine paint.2 pieces shower due to scratches Company fitted AC working efficiently,All Lubricants changed recently.Power Steering with life time Guarantee.LCD, Reverse camera installed,Good Quality Pioneer speakers installed.Tyres 80%,Engine in Excellent Condition.Not a single work Required.Kindly Contact on WhatsApp.JazakAllah.
    
"
Suzuki Wagon R 2021,PKR 27.75 lacs,,multan," Al Jilan Town, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103384.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103388.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103391.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103396.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103386.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103387.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103385.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103392.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103390.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103389.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103393.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103397.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103410.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103394.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103400.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103395.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103406.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103405.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103409.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-2021-101103407.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","33,712 km",Petrol,Manual,Multan,White,Local,1000 cc,N/A,"Jun 07, 2024",8684414,"[' Air Conditioning', ' Alloy Rims', ' DVD Player', ' Immobilizer Key']","
  WagonR vxl.  2021 End December purchasing Lightweight allow rims . Inside out fully original. Just like a Zero Meter car. Original Book is available. Everything is in genuine condition .
    
"
Suzuki Mehran VXR Euro II 2017,PKR 12.8 lacs,,multan," MDA Chowk, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823170.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823168.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823156.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823166.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823169.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823165.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823158.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823167.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823172.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2017-102823171.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","71,000 km",Petrol,Manual,Multan,Solid White,Local,796 cc,Hatchback,"Jun 07, 2024",8811434,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key']","
  2017 Model VXR. Multan registered. Total jenuin. Home used car. Engine suspension ok. AC OK. New Tyre. New Remote key
    
"
Toyota Fortuner 2.7 VVTi 2013,PKR 68.5 lacs,,multan, Multan Punjab,"['https://cache3.pakwheels.com/ad_pictures/1024/toyota-fortuner-2-7-automatic-2013-102441715.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-fortuner-2-7-automatic-2013-102441726.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-fortuner-2-7-automatic-2013-102441723.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-fortuner-2-7-automatic-2013-102441716.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/toyota-fortuner-2-7-automatic-2013-102441720.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-fortuner-2-7-automatic-2013-102441719.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-fortuner-2-7-automatic-2013-102441717.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-fortuner-2-7-automatic-2013-102441731.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","162,000 km",Petrol,Automatic,Islamabad,White,Local,2700 cc,SUV,"Jun 07, 2024",8781638,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Fortuner 2.7VLocation: Mian ChunnuRegistered : IslamabadCar Details-KM's driven 162000-Power Steering -Environment Control-Power Windows-Condition 10/10-Neat and Clean interior -Non-Accidental-AUTO- Minor TouchingEngine Capacity 2700ccPerformance-Engine 100%-Suspension 100%-Air Conditioning 100%-All lubricants recently changed-No work required just buy and driveCan be exchanged with other car alsoDemand PKR 68,50,000
    
"
