title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Daihatsu Hijet Cruise 2016,PKR 14.5 lacs,,faisalabad," Raja Colony, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-hijet-van-cruise-2016-102814413.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-hijet-van-cruise-2016-102814419.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-hijet-van-cruise-2016-102814414.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-hijet-van-cruise-2016-102814415.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-hijet-van-cruise-2016-102814412.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-hijet-van-cruise-2016-102814418.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-hijet-van-cruise-2016-102814416.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","75,000 km",Petrol,Automatic,Lahore,White,Imported,660 cc,Mini Van,"Jun 07, 2024",8810722,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Hijet 2009 model 2016 reg chill ac no any work just buy and drive total genuine just trunk paint
    
"
Suzuki Wagon R VXL 2022,PKR 29 lacs,,faisalabad," 204 Chak Road, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814184.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814186.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814188.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814187.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814183.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814182.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814189.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814185.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814190.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814191.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814192.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814195.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814194.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814196.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814198.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2022-102814197.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","30,000 km",Petrol,Manual,Punjab,Solid White,Local,1000 cc,Hatchback,"Jun 07, 2024",8810720,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  Suzuki wagnor total genuine car only 1 pic touch smell like new car only 30 thousand drivern new tyer installed recently
    
"
ORA 03 400-Pro 2024,PKR 92.5 lacs,,faisalabad," Jail Road, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/ora-03-400-pro-2024-102813838.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/ora-03-400-pro-2024-102813834.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/ora-03-400-pro-2024-102813836.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/ora-03-400-pro-2024-102813839.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/ora-03-400-pro-2024-102813837.webp']","2024
                        ",12 km,Electric,Automatic,Un-Registered,White,Imported,48.0 kWh,Hatchback,"Jun 07, 2024",8810706,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Its Rare Combination Pearl white With Green interior And Black TopDealership delivery 400 km / ChargeWith Two Chargers
    
"
Suzuki Alto VXL AGS 2022,Call for price,,faisalabad," Canal Road, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813821.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813822.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813823.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813824.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813825.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813826.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813827.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813828.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813829.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813830.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2022-102813831.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","34,000 km",Petrol,Automatic,Punjab,Solid White,Local,660 cc,Hatchback,"Jun 07, 2024",8810682,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' USB and Auxillary Cable']","
  Everything is in genuine condition. Original Book is available. Complete service history available
    
"
Toyota Land Cruiser AX G Selection 2008,PKR 1.89 crore,,faisalabad," Susan Road, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053493.webp', 'https://cache3.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053497.webp', 'https://cache3.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053484.webp', 'https://cache3.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053489.webp', 'https://cache3.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053492.webp', 'https://cache3.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053485.webp', 'https://cache4.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053498.webp', 'https://cache1.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053491.webp', 'https://cache4.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053490.webp', 'https://cache1.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053494.webp', 'https://cache3.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053496.webp', 'https://cache4.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053499.webp', 'https://cache1.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053500.webp', 'https://cache4.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053487.webp', 'https://cache1.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053488.webp', 'https://cache2.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053501.webp', 'https://cache1.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053502.webp', 'https://cache3.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053486.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-g-selection-2008-102815251.webp', 'https://cache2.pakwheels.com/ad_pictures/9905/toyota-land-cruiser-ax-g-selection-2008-99053495.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2008
","92,000 km",Petrol,Automatic,Lahore,White,Imported,4600 cc,SUV,"Jun 07, 2024",8542505,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Its 2008 Model Import 2013Totally in its genuine condition inside outJapan/KarachiGenuine AX G selection package withGenuine TV360 degree cameraCool BoxElectric/Heating seatsVerifiable auction sheet with 4.5 gradeLahore registeredPearl white with beige RoomRoom is just like brand newVIP Same digit numbersAll docs clear with complete document’sBrand new tyresNot a single penny work requiredDrives like new
    
"
Hyundai Santro Prime GV 2006,PKR 10.5 lacs,,faisalabad," Canal Road, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813419.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813425.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813421.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813420.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813418.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813422.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813424.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813423.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813426.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813430.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813432.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813428.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813427.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813431.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-prime-gv-2006-102813429.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","1,300 km",Petrol,Manual,Lahore,Brown,Local,1000 cc,Hatchback,"Jun 07, 2024",8810666,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Cassette Player']","
  Hyundai Santro Premium GVMica brown colourEngine 100%Suspension 100%All lubricants has been changed recentlyNew tyres installedGood quality speakersNo work required just buy and driveLittle bit negotiableSerious buyers contact onlyNo work required Non accidental. Sealed and powerful engine .Top of the linepower windowspower steeringalloy rims
    
"
Suzuki Cultus Auto Gear Shift 2021,PKR 34.75 lacs,,faisalabad," Canal Road, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/9909/suzuki-cultus-auto-gear-shift-vxl-2021-99094862.webp', 'https://cache4.pakwheels.com/ad_pictures/9909/suzuki-cultus-auto-gear-shift-vxl-2021-99094863.webp', 'https://cache3.pakwheels.com/ad_pictures/9909/suzuki-cultus-auto-gear-shift-vxl-2021-99094864.webp', 'https://cache3.pakwheels.com/ad_pictures/9909/suzuki-cultus-auto-gear-shift-vxl-2021-99094865.webp', 'https://cache4.pakwheels.com/ad_pictures/9909/suzuki-cultus-auto-gear-shift-vxl-2021-99094866.webp', 'https://cache4.pakwheels.com/ad_pictures/9909/suzuki-cultus-auto-gear-shift-vxl-2021-99094867.webp', 'https://cache3.pakwheels.com/ad_pictures/9909/suzuki-cultus-auto-gear-shift-vxl-2021-99094868.webp', 'https://cache2.pakwheels.com/ad_pictures/9909/suzuki-cultus-auto-gear-shift-vxl-2021-99094869.webp', 'https://cache1.pakwheels.com/ad_pictures/9909/suzuki-cultus-auto-gear-shift-vxl-2021-99094870.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","67,000 km",Petrol,Automatic,Islamabad,Silky Silver,Local,1000 cc,Hatchback,"Jun 07, 2024",8545402,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Speakers', ' USB and Auxillary Cable']","
  1ST HAND COMPLETE DOCUMETNS 1 DOOR SPRAY AND HALF WHEEL ARCH REST IS OK NO WORK REQUIRED. Just like a Zero Meter car. Complete service details available. After Market Alloy rims. Will be sold to nearest offer
    
"
Suzuki Cultus VXL 2022,PKR 33.5 lacs,,faisalabad, Faisalabad Punjab,"['https://cache2.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044824.webp', 'https://cache3.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044825.webp', 'https://cache1.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044826.webp', 'https://cache2.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044827.webp', 'https://cache1.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044828.webp', 'https://cache1.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044829.webp', 'https://cache4.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044830.webp', 'https://cache1.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044831.webp', 'https://cache1.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044833.webp', 'https://cache1.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044834.webp', 'https://cache2.pakwheels.com/ad_pictures/9804/suzuki-cultus-vxl-2-2022-98044836.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","43,000 km",Petrol,Manual,Islamabad,White,Local,1000 cc,Hatchback,"Jun 07, 2024",8473147,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
Inside out fully original.New tires installed recently.Orignal Book is available.Alloy Rims.Totally driven on petrol.Never got into accident.Original return file is available.

"
Toyota Raize Z 2019,PKR 60 lacs,,faisalabad," Madina Town, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115135.webp', 'https://cache2.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115147.webp', 'https://cache2.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115146.webp', 'https://cache2.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115125.webp', 'https://cache1.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115150.webp', 'https://cache3.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115149.webp', 'https://cache3.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115142.webp', 'https://cache2.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115132.webp', 'https://cache3.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115134.webp', 'https://cache4.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115140.webp', 'https://cache2.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115136.webp', 'https://cache1.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115130.webp', 'https://cache3.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115133.webp', 'https://cache2.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115145.webp', 'https://cache4.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115137.webp', 'https://cache1.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115124.webp', 'https://cache2.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115148.webp', 'https://cache2.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115138.webp', 'https://cache4.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115144.webp', 'https://cache2.pakwheels.com/ad_pictures/9911/toyota-raize-z-5-2019-99115114.webp']","2019
","28,123 km",Petrol,Automatic,Punjab,Silver,Imported,996 cc,Crossover,"Jun 04, 2024",8546802,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  4.5 GRADE VERIFIED AUCTION SHEETIMPORT MILLAGE 20797kmCURRENT MILLAGE 28123kmITS A G VARIANT PUNJAB REGISTERED TRANSFER MENDATORY 
    
"
Honda City 1.3 i-VTEC Prosmatec 2018,PKR 37 lacs,,faisalabad," Jhang Road, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644485.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644490.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644477.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644493.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644482.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644488.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644489.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644486.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644492.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644479.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644491.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644478.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644480.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644487.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644495.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644483.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644481.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644484.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-i-vtec-prosmatec-2018-102644494.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","55,000 km",Petrol,Automatic,Lahore,Taffeta White,Local,1300 cc,Sedan,"Jun 04, 2024",8796950,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Family used car in very good condition complete service recently done total genuine body city aspire alloyrim after market  front and rare cameras led front lights fog lights  android panel automatic transmission 
    
"
Haval Jolion Top 2023,PKR 81 lacs,,faisalabad," Canal Road, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566889.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101590780.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566884.webp', 'https://cache3.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566888.webp', 'https://cache4.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566905.webp', 'https://cache2.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566887.webp', 'https://cache2.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566890.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566900.webp', 'https://cache2.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566872.webp', 'https://cache4.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566899.webp', 'https://cache3.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566901.webp', 'https://cache3.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566876.webp', 'https://cache2.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566874.webp', 'https://cache4.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566875.webp', 'https://cache2.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566877.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566879.webp', 'https://cache4.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566878.webp', 'https://cache4.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566881.webp', 'https://cache4.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101566883.webp', 'https://cache3.pakwheels.com/ad_pictures/1015/haval-jolion-top-2023-101590781.webp']","2023
","2,386 km",Petrol,Automatic,Islamabad,Hamilton White,Local,1500 cc,Crossover,"Jun 03, 2024",8716923,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  100% original. In showroom condition. 100% maintained by dealership. Alloy Rims.
    
"
