title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Corolla Altis Automatic 1.6 2015,PKR 36.25 lacs,islamabad," Bahria Town, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769440.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769442.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769449.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769435.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769447.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769448.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769451.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769436.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769429.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769433.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769446.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769439.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769444.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769443.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","86,500 km",Petrol,Automatic,Islamabad,Graphite Grey,Local,1600 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-8807221,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota corolla altis 2015 model for sale  100% maintained by dealership. Brand new tires installed. All taxes paid.Seal to seal genuine New tyres and dry batter installed a week ago 
    
"
Nissan Sunny 1988,PKR 7.5 lacs,islamabad," Naval Anchorage, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978893.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978892.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978885.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978896.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978886.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978898.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978889.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978888.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978897.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-sunny-1988-102978900.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1988
                        ","300,000 km",Petrol,Manual,Lahore,Burgundy,Local,1300 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/nissan-sunny-1988-for-sale-in-islamabad-8823135,['not listed'],"
  Fully Artition Engine 50/50
    
"
Toyota Passo Moda G 2018,PKR 40 lacs,islamabad," G- 9, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979115.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979126.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979119.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979118.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979117.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979116.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979120.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979121.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979129.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979125.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979123.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979127.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979303.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979305.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979304.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","102,000 km",Petrol,Automatic,Islamabad,Red Wine,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2018-for-sale-in-islamabad-8823136,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  4 grade Auction Sheet
    
"
Audi A3 1.4 TFSI 2015,PKR 62.5 lacs,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1029/audi-a3-1-4-tfsi-2-2015-102979257.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/audi-a3-1-4-tfsi-2-2015-102979259.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/audi-a3-1-4-tfsi-2-2015-102979258.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/audi-a3-1-4-tfsi-2-2015-102979250.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/audi-a3-1-4-tfsi-2-2015-102979247.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/audi-a3-1-4-tfsi-2-2015-102979248.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/audi-a3-1-4-tfsi-2-2015-102979252.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/audi-a3-1-4-tfsi-2-2015-102979255.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/audi-a3-1-4-tfsi-2-2015-102982211.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","98,000 km",Petrol,Automatic,Islamabad,Florett Silver Metallic,Imported,1400 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/audi-a3-2015-for-sale-in-islamabad-8823129,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Audi A3 sports limited eddition.fuel effecent car and average is beter then hybrid car ,22-25km/L the only car in pakistan with these options ,push start, paddle shifter , leather electric seats full option in mint condition .seal by seal geniun and  no mailfunction total geniun condition.exchange option with few models possible .
    
"
Suzuki Mehran VXR Euro II 2017,PKR 13.4 lacs,islamabad," Korang Town, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978891.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978887.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978890.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978884.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978902.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978895.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978899.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978894.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978907.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978904.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978903.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978910.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102978901.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","130,000 km",Petrol,Manual,Islamabad,Solid White,Local,796 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-8823122,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key']","
  2017 Model Suzuki Mehran VXR Euro ||Ac / Heater workingOriginal BookSmart cardKept with careLife time token paidNon accidentalDriven on petrolAfter Market Alloy rims.Minor touchups on 2 piecesJust Buy and DriveLooking to sell the car urgently.Price negotiablewill be given to the nearest offer** NO DEALERS PLEASE ***URGENT SALE* . . After Market Alloy rims.
    
"
Changan Gilgit Base Grade 2007,PKR 4 lacs,islamabad," I-10, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1029/changan-gilgit-basegrade-2007-102979157.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/changan-gilgit-basegrade-2007-102979155.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/changan-gilgit-basegrade-2007-102979154.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/changan-gilgit-basegrade-2007-102979156.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","150,000 km",Petrol,Manual,Islamabad,White,Local,800 cc,Pick Up,"Jun 10, 2024",https://www.pakwheels.com/used-cars/changan-gilgit-2007-for-sale-in-islamabad-8823120,['not listed'],"
  Good condition, engine ka kaam hoa wa hai.CNG kit lag hai likin petrol pah hai For more details Please contact on this number 0,3,0,0,9,1,6,9,9,9,7 Price is slightly negotiable. Never been into any accident.
    
"
Toyota Passo X L Package 2018,PKR 36.5 lacs,islamabad," F-11, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100175873.webp', 'https://cache2.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100173480.webp', 'https://cache1.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100173466.webp', 'https://cache3.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100173425.webp', 'https://cache2.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100173494.webp', 'https://cache3.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100173487.webp', 'https://cache4.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100173450.webp', 'https://cache3.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100173447.webp', 'https://cache4.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100173495.webp', 'https://cache4.pakwheels.com/ad_pictures/1001/toyota-passo-1-0-x-2018-100173492.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","60,000 km",Petrol,Automatic,Islamabad,Beige,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2018-for-sale-in-islamabad-8620286,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Driven on petrol throughout . Minor touchups .
    
"
Toyota Camry Hybrid 2012,PKR 82 lacs,islamabad," E-11, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1029/toyota-camry-hybrid-2-2012-102972616.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-camry-hybrid-2-2012-102972615.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-camry-hybrid-2-2012-102972617.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-camry-hybrid-2-2012-102972619.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-camry-hybrid-2-2012-102972618.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","63,000 km",Hybrid,Automatic,Islamabad,Magnetic Gray Metallic,Imported,2500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-camry-2012-for-sale-in-islamabad-8822667,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  new tyres just 200 km driven, batteries 95% condition,In showroom condition. Inside out fully original. Alloy Rims. Totally driven on petrol. Complete original file is availble . Just like a Zero Meter car. Brand new tires installed. Non accidental. Sealed and powerful engine . Token tax is up to date.embassy clear
    
"
Toyota Prado TX L Package 2.7 2010,PKR 1.4 crore,islamabad, Islamabad Islamabad,"['https://cache3.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216562.webp', 'https://cache3.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216563.webp', 'https://cache1.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216565.webp', 'https://cache1.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216567.webp', 'https://cache4.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216570.webp', 'https://cache1.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216571.webp', 'https://cache2.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216573.webp', 'https://cache1.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216574.webp', 'https://cache4.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216577.webp', 'https://cache3.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216583.webp', 'https://cache3.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216590.webp', 'https://cache3.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216592.webp', 'https://cache2.pakwheels.com/ad_pictures/9721/toyota-prado-tx-l-package-2-7-2010-97216593.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","69,755 km",Petrol,Automatic,Islamabad,Burgundy,Imported,2700 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2010-for-sale-in-islamabad-8416611,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  2018 import.Everything is in genuine condition.leather electric seats.
    
"
Toyota Vitz F 1.0 2006,PKR 21.5 lacs,islamabad," 9th Avenue, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973456.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973463.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973454.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973457.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973462.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973461.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973458.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973460.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973459.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2006-102973455.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","120,000 km",Petrol,Automatic,Islamabad,Bayou Blue,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-vitz-2006-for-sale-in-islamabad-8822658,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Immaculate conditionMinor touchupsSeal by seal genuineMechanically perfectEngine suspension 100%Airbags intact Non accidentalUsed as a family carOnly serious buyers contact
    
"
Hyundai Tucson AWD A/T Ultimate 2020,PKR 70 lacs,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182311.webp', 'https://cache1.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182312.webp', 'https://cache2.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182315.webp', 'https://cache2.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182316.webp', 'https://cache4.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182321.webp', 'https://cache4.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182323.webp', 'https://cache2.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182324.webp', 'https://cache3.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182325.webp', 'https://cache2.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182326.webp', 'https://cache2.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182327.webp', 'https://cache2.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182328.webp', 'https://cache2.pakwheels.com/ad_pictures/1001/hyundai-tucson-awd-a-t-ultimate-2020-100182332.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","110,000 km",Petrol,Automatic,Islamabad,White,Local,2000 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/hyundai-tucson-2020-for-sale-in-islamabad-8620725,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  In Good condition.Engine in pristine condition.Well maintained.Excellent mileagComfortable seats.Neat & clean interior/exterior.Excellent fuel average and smooth drive.For more details contact.
    
"
Toyota Corolla Altis Automatic 1.6 2020,PKR 51.5 lacs,islamabad," I-10, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973264.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973267.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973274.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973271.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973278.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973276.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973270.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973266.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973285.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973273.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973286.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973277.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2020-102973282.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","70,000 km",Petrol,Automatic,Islamabad,Super White,Local,1600 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-8822649,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Total untouch car,no work required
    
"
