title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2024,PKR 79 lacs,multan," Khanewal Road, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869275.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869285.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869286.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869287.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869289.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869277.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869279.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869288.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869292.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869291.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869290.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869296.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869297.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869294.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869295.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869300.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869298.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102869299.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ",25 km,Petrol,Automatic,Un-Registered,White,Local,1800 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-multan-8814824,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  TOYOTA COROLLA GRANDE 1.8 X (CVT)(2024) (ZERO) (NEW-ALLOY)(WHT & CVT PAID)CRYSTAL BLACK PEARL WITH BLACK INTERIOR INVOICE : Rs. 77,70,000/-FRESH DELIVERY FRESH INVOICE We will provide you 1) Original invoice2) Company Delivery Letter 3) Company Original NOC for Registration (Own name Registration & transfer facility is also available) (Double Biometric)NOTE:Due to signal issues now a days you can drop text or voice msg on my what's app. (Same number)
    
"
Toyota Vitz F 1.0 2012,PKR 27.5 lacs,multan," MDA Chowk, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102868995.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102869001.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102869004.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102868997.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102868999.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102868996.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102868993.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102868992.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102869003.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102869006.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-vitz-1-0-f-2012-102869009.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","128,000 km",Petrol,Automatic,Lahore,Silver,Imported,1000 cc,Hatchback,"Jun 08, 2024",https://www.pakwheels.com/used-cars/toyota-vitz-2012-for-sale-in-multan-8814809,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Vitz 12Model 15Import.RegisteredMinor touching Almost Genuine Engine 100%Mechanically 100%Just buy and Drive
    
"
Suzuki Cultus VXL 2018,PKR 29.5 lacs,multan," Abdali Road, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102869032.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102869021.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102869034.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102869016.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102869020.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102869022.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102869019.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102869028.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxl-2-2018-102869033.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","70,000 km",Petrol,Manual,Lahore,Cerulean Blue,Local,1000 cc,Hatchback,"Jun 08, 2024",https://www.pakwheels.com/used-cars/suzuki-cultus-2018-for-sale-in-multan-8814792,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  1st owner car. Amazing fuel average within city mileage 19/20 per KM and long 22. New Tire installed. Chilled AC and suspension 100% ok. just buy and enjoy with smooth drive. only serious buyers contact.
    
"
Suzuki Liana RXi 2014,PKR 18 lacs,multan," Nishtar Road, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101246916.webp', 'https://cache3.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101246918.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101246917.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101246915.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101226984.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101226985.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101226991.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101226980.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101226988.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101226990.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101226993.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101226997.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101226999.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/suzuki-liana-rxi-1-3-manual-transmission-2014-101227000.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","86,228 km",Petrol,Manual,Sindh,White,Local,1300 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/suzuki-liana-2014-for-sale-in-multan-8693105,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  After Market Alloy rims. Everything is in genuine condition . Totally driven on petrol. Original book is available as well. Looking to sell the car urgently. Alloy Rims.  lush push condition new alloy rims l100% original . All original documents are complete  . Driven on petrol Army Officer driven. .
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2020,PKR 62 lacs,multan," Model Town, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102867414.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102867412.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102867411.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102867409.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102867408.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102867413.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","56,000 km",Petrol,Automatic,Punjab,Taffeta White,Local,1800 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-multan-8814676,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Model 2020UG package milage 56,000 KMTotal Genuine B2B
    
"
Honda City 1.3 i-VTEC 2018,PKR 35 lacs,multan," Khanewal Road, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866329.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866328.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866333.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866327.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866324.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866326.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866323.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866325.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866331.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866335.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866336.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866332.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866330.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866334.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866338.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866337.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866340.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2018-102866339.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","116,000 km",Petrol,Manual,Lahore,Bronze,Local,1300 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-multan-8814594,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda city 2018/19 1.3.     Lahore registration iner total janvan outer only 2 pic touching full janvan location kabirwala city more information call on my num
    
"
Toyota Land Cruiser 1984,PKR 20 lacs,multan," Sameeja Abad, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866231.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866227.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866224.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866223.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866225.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866222.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866226.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866228.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866229.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866230.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866235.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866232.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-1984-102866234.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1984
                        ","120,000 km",Diesel,Manual,Quetta,Red,Imported,3000 cc,N/A,"Jun 08, 2024",https://www.pakwheels.com/used-cars/toyota-land-cruiser-1984-for-sale-in-multan-8814589,"[' Alloy Rims', ' Power Steering']","
  Toyta Land Cruiser Jeep BJ42 Model 1984New MT tyresDeep Alloy RimsDiesel B2 Engine 3000ccPower SteeringPower Clutch4×4 ActiveFront Disc BrakeRear Drum BrakeNew seats PoshishLCD & Back CameraCentre LockLED HeadlightsLED fog lightsNew top long bar & windscreen sides lights installedMy own name
    
"
Honda City 1.2L CVT 2022,PKR 43.75 lacs,multan, Multan Punjab,"['https://cache3.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866028.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866033.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866032.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866036.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866039.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866031.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866030.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866035.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866034.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866038.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866041.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866042.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866046.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866044.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102866045.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","30,500 km",Petrol,Automatic,Punjab,Crystal Black Pearl,Local,1200 cc,Compact sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-multan-8814558,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Complete original file is availble . Call/SMS in office hours only. Petrol driven, CNG never installed . Minor touchups . New tires installed recently . Price is slightly negotiable. Token tax is up to date. Looking to sell the car urgently.
    
"
Toyota Corolla GLi Automatic 1.3 VVTi 2020,PKR 48.25 lacs,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865910.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865917.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865918.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865920.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865926.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865928.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","52,000 km",Petrol,Automatic,Islamabad,White,Local,1300 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-multan-8814545,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
In showroom condition..Price is slightly negotiable.Call/SMS in office hours only.

"
Toyota Hilux Revo V Automatic 2.8 2020,PKR 1.09 crore,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865867.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865869.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865870.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865872.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865877.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865886.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865892.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","61,000 km",Diesel,Automatic,Karachi,White,Local,2800 cc,Double Cabin,"Jun 08, 2024",https://www.pakwheels.com/used-cars/toyota-hilux-2020-for-sale-in-multan-8814539,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
As good as a brand new car.Price is slightly negotiable.Call/SMS only during office hours please..

"
KIA Sportage FWD 2024,PKR 77 lacs,multan, Multan Punjab,"['https://cache3.pakwheels.com/ad_pictures/1028/kia-sportage-fwd-2024-102865848.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-sportage-fwd-2024-102865849.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-sportage-fwd-2024-102865852.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-sportage-fwd-2024-102865854.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-sportage-fwd-2024-102865861.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-sportage-fwd-2024-102865862.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ","9,000 km",Petrol,Automatic,Un-Registered,White,Local,2000 cc,SUV,"Jun 08, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2024-for-sale-in-multan-8814536,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
100% original.Call/SMS only during office hours please..

"
Honda City 1.2L M/T 2022,PKR 42.5 lacs,multan, Multan Punjab,"['https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102865825.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102865826.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102865827.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102865829.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102865831.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102865836.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102865842.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","21,000 km",Petrol,Manual,Un-Registered,White,Local,1200 cc,Compact sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-multan-8814535,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
Everything is in genuine condition.No call/SMS will be answered after office hours.

"
Suzuki Wagon R VXL 2017,PKR 21.75 lacs,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1021/suzuki-wagon-r-vxl-2017-102160339.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/suzuki-wagon-r-vxl-2017-102160345.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/suzuki-wagon-r-vxl-2017-102160338.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/suzuki-wagon-r-vxl-2017-102160340.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/suzuki-wagon-r-vxl-2017-102160332.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/suzuki-wagon-r-vxl-2017-102160346.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/suzuki-wagon-r-vxl-2017-102160336.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/suzuki-wagon-r-vxl-2017-102160343.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","87,000 km",Petrol,Manual,Lahore,Graphite Grey,Local,1000 cc,Hatchback,"Jun 08, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-multan-8760130,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  Inside out fully original. As good as a brand new car. Authorized dealership maintained. Complete service history available. Original return file is available. Lifetime token tax paid. Petrol driven, CNG never installed.
    
"
