title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
KIA Picanto 1.0 MT 2021,PKR 29.5 lacs,lahore," Military Accounts Housing Society, Lahore Punjab","['https://cache4.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063171.webp', 'https://cache3.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063149.webp', 'https://cache4.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063150.webp', 'https://cache3.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063146.webp', 'https://cache1.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063159.webp', 'https://cache2.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063156.webp', 'https://cache1.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063152.webp', 'https://cache4.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063148.webp', 'https://cache1.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063151.webp', 'https://cache2.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063163.webp', 'https://cache3.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063158.webp', 'https://cache1.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063160.webp', 'https://cache1.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063169.webp', 'https://cache1.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063170.webp', 'https://cache1.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063165.webp', 'https://cache4.pakwheels.com/ad_pictures/9706/kia-picanto-1-0-mt-2021-97063172.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","15,500 km",Petrol,Manual,Lahore,White,Local,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/kia-picanto-2021-for-sale-in-lahore-8406208,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  contact me on WhatsApp.full original paint, no touch ups, high quality leather seat and steering covers, secondary carpeting. Everything is in genuine condition . All original documents are complete  . As good as a brand new car.
    
"
Toyota Corolla Altis Grande CVT-i 1.8 2015,PKR 37.9 lacs,lahore," Johar Town, Lahore Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2015-102981233.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2015-102981244.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2015-102981247.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2015-102981249.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2015-102981254.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2015-102981265.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2015-102981269.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2015-102981263.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2015-102981264.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","150,000 km",Petrol,Automatic,Islamabad,Black,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-8823294,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Grande 2015 model1st owner Islamabad registered neat and clean car in townNo any scratch and dentOuter: few pieces touch upsInner: 100% genuine Non accidental All seals are intact 150k genuine mileage
    
"
Suzuki Cultus Auto Gear Shift 2018,PKR 27.5 lacs,lahore," DHA Phase 6, Lahore Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981231.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981237.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981243.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981241.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981235.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981236.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981239.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981242.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981238.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981232.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981240.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981230.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-auto-gear-shift-vxl-2018-102981229.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","68,000 km",Petrol,Automatic,Lahore,White,Local,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-cultus-2018-for-sale-in-lahore-8823293,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Mint condition, price is slightly negotiable 
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2021,PKR 65 lacs,lahore," Johar Town, Lahore Punjab","['https://cache2.pakwheels.com/ad_pictures/1026/honda-civic-oriel-1-8-i-vtec-cvt-2021-102656476.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-civic-oriel-1-8-i-vtec-cvt-2021-102656472.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-civic-oriel-1-8-i-vtec-cvt-2021-102656471.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-civic-oriel-1-8-i-vtec-cvt-2021-102656473.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-civic-oriel-1-8-i-vtec-cvt-2021-102656478.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-civic-oriel-1-8-i-vtec-cvt-2021-102656474.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","34,000 km",Petrol,Automatic,Lahore,Crystal Black,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-8798072,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Total genuine paint outclass condition chill Ac perfect engine and suspension original book and file call for more information
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2017,PKR 46.5 lacs,lahore," Johar Town, Lahore Punjab","['https://cache2.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152462.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152470.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152465.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152466.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152471.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152457.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152458.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152459.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152472.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/honda-civic-oriel-1-8-i-vtec-cvt-2017-102152473.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","87,000 km",Petrol,Automatic,Lahore,Crystal Black,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-8759530,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda civic 2017 complete documents perfect engine and suspension call for more information
    
"
Lexus RX Series 450h 2011,PKR 90 lacs,lahore," Jail Road, Lahore Punjab","['https://cache3.pakwheels.com/ad_pictures/1020/lexus-rx-series-450h-3-2011-102044694.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623678.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623681.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623686.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623685.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623683.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623684.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623695.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623690.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623692.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623693.webp', 'https://cache3.pakwheels.com/ad_pictures/1020/lexus-rx-series-450h-3-2011-102044695.webp', 'https://cache3.pakwheels.com/ad_pictures/1020/lexus-rx-series-450h-3-2011-102044696.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623697.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623696.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623689.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623694.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/lexus-rx-series-450h-3-2011-101623698.webp']","2011
","148,729 km",Petrol,Automatic,Lahore,Mercury Grey,Imported,3500 cc,Crossover,"Jun 10, 2024",https://www.pakwheels.com/used-cars/lexus-rx-series-2011-for-sale-in-lahore-8720876,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Climate Control', ' Cruise Control', ' DVD Player', ' Front Camera', ' Front Speakers', ' Heated Seats', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear AC Vents', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' Sun Roof', ' USB and Auxillary Cable']","
  - PakWheels inspected car- Inspection report attached- Number plates available- 2nd Owner- Token Tax Paid- Manufacture 2011- Import 2017- Registered 2021- Documents available- 1 keys available
    
"
KIA Sorento 2.4 AWD 2022,PKR 86 lacs,lahore," Bedian Road, Lahore Punjab","['https://cache2.pakwheels.com/ad_pictures/9683/kia-sorento-2-4-awd-2022-96834060.webp', 'https://cache3.pakwheels.com/ad_pictures/9683/kia-sorento-2-4-awd-2022-96834064.webp', 'https://cache4.pakwheels.com/ad_pictures/9683/kia-sorento-2-4-awd-2022-96834061.webp', 'https://cache3.pakwheels.com/ad_pictures/9683/kia-sorento-2-4-awd-2022-96834058.webp', 'https://cache4.pakwheels.com/ad_pictures/9683/kia-sorento-2-4-awd-2022-96834057.webp', 'https://cache2.pakwheels.com/ad_pictures/9683/kia-sorento-2-4-awd-2022-96834062.webp', 'https://cache2.pakwheels.com/ad_pictures/9683/kia-sorento-2-4-awd-2022-96834063.webp', 'https://cache4.pakwheels.com/ad_pictures/9683/kia-sorento-2-4-awd-2022-96834059.webp', 'https://cache4.pakwheels.com/ad_pictures/9683/kia-sorento-2-4-awd-2022-96834066.webp']","2022
","55,000 km",Petrol,Automatic,Punjab,White,Local,2400 cc,Compact SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/kia-sorento-2022-for-sale-in-lahore-8390614,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  All original documents are complete  . Inside out fully original.
    
"
Toyota Prado TX Limited 2.7 2011,PKR 1.5 crore,lahore, Lahore Punjab,"['https://cache3.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376176.webp', 'https://cache1.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376188.webp', 'https://cache2.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376182.webp', 'https://cache2.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376172.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376166.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376178.webp', 'https://cache4.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376167.webp', 'https://cache4.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376165.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376180.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376170.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376175.webp', 'https://cache2.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376174.webp', 'https://cache1.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376199.webp', 'https://cache4.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376194.webp', 'https://cache4.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376201.webp', 'https://cache1.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376200.webp', 'https://cache2.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376189.webp', 'https://cache1.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376169.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376183.webp', 'https://cache1.pakwheels.com/ad_pictures/1003/toyota-prado-tx-limited-3-2011-100376198.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","120,000 km",Petrol,Automatic,Islamabad,Attitude Black Mica,Imported,2700 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2011-for-sale-in-lahore-8634083,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cassette Player', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Land cruiser prado model 2011 import 2016 and registration 2017 Islamabad.Seven Seater with sunroof,facelift new shape 2023,24,Complete old parts are available in genuine paint.2nd owner,100% original mileage,New tires installed recently. Alloy Rims. All service history log toyota maintained. Fully maintained through authorized dealership. Original book of this car is also available. All original documents are complete. Never been into any accident. All token taxes are paid to date. Driven on petrol throughout. Urgently need to sellthe  car. Price is slightly negotiable. As good as a brand new car.
    
"
Honda Civic VTi Oriel 1.8 i-VTEC 2014,PKR 32 lacs,lahore," Cantt, Lahore Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974603.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974596.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974600.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974602.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974604.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974605.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974608.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974610.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974609.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974606.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974611.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974613.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974612.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974607.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974620.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974619.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974624.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974615.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974614.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2014-102974623.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","140,000 km",Petrol,Manual,Lahore,Alabaster Silver,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-8822759,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda civic rebirth Vti oriel 1.8Manual 2014 engine suspension tyres AC 100 body condition 85 percent genuine 2nd owner price slightly negotiable on the spot.
    
"
Suzuki Wagon R Stingray J Style 2015,PKR 23.95 lacs,lahore," DHA Phase 2, Lahore Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980378.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980388.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980382.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980394.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980387.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980386.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980381.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980374.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980379.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980393.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980380.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980377.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980383.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980376.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980372.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980373.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980385.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980384.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980375.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-j-style-2015-102980390.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","87,000 km",Petrol,Automatic,Lahore,White,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2015-for-sale-in-lahore-8819463,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Suzuki Wagon R Stingrey (Semi Hybrid)Model    2015Import   2016Genuine Airbag Semi HybridEne Charging Heated SeatMultimedia Staring Andriod Panel InstaaledPush StartNon Accidentel 100% GuaranteeEngine  100% OkSuspension 100% OkAc 100% OkSeal To Seal Packed Only 3 Pieces Showered ( Half Bonut or Fender or Leftside Door Only) Rest Total Genuine Just Buy And DrivePlease Contact Me Anytime.Thankyou
    
"
